題號,題目,A,B,C,D,答案,解析,來源名稱,來源網址
9,某 AI 科技公司在工業缺陷檢測領域已有成熟的辨識產品經驗。現欲與新客戶合作 開發一項類似產品的表面瑕疵檢測系統，但因新產品量產不久，標註樣本極為稀 少且專家標註成本高昂。在不大幅增加標註預算的前提下，下列哪一種做法最能 利用該公司既有的技術優勢來提升模型表現？,增加模型參數規模，使模型具備更強表達能力；,透過資料增強(Data Augmentation)擴展影像變化，以提升模型穩定性；,重新蒐集大量影像並進行完整人工標註；,採用遷移學習(Transfer Learning) ，利用既有預訓練模型進行調整 B,,,115年第一次初級AI應用規劃師_第一科_人工智慧基礎概論_公告試題_20260410164304.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%B8%80%E7%A7%91_%E4%BA%BA%E5%B7%A5%E6%99%BA%E6%85%A7%E5%9F%BA%E7%A4%8E%E6%A6%82%E8%AB%96_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164304.pdf
0,某醫院使用機器學習模型篩檢癌症患者。模型預測結果會決定哪些病人需要進一 步檢查。院方非常重視盡量找出所有可能的癌症患者，即希望降低漏診(Missed Diagnosis)風險，即便這可能增加一些誤判。下列哪一個評估指標最能反映模型 找出癌症患者的能力？,精準率(Precision)；,召回率(Recall)；,假陽性率(False Positive Rate)；,ROC-AUC 曲線,,,115年第一次初級AI應用規劃師_第一科_人工智慧基礎概論_公告試題_20260410164304.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%B8%80%E7%A7%91_%E4%BA%BA%E5%B7%A5%E6%99%BA%E6%85%A7%E5%9F%BA%E7%A4%8E%E6%A6%82%E8%AB%96_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164304.pdf
1,某零售企業導入生成式 AI 商品推薦系統。測試結果顯示，在購物行為、偏好設定 與價格區間相同的情況下，不同客戶族群收到的推薦商品類型仍出現明顯差異， 且差異方向不易以既有行銷策略解釋。若在模型架構與推論設定皆未調整情形 下，專案目標是優先降低可能的模型偏差風險，下列何者最合理？,重新檢視訓練資料的樣本分布與代表性；,限制推薦結果僅顯示高銷量商品；,降低模型參數規模以簡化決策邏輯；,提高推薦結果的隨機性以增加多樣性 D,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
2,"在進行大型語言模型 (LLM) 企業專屬知識的 Fine-tuning 時，若內部 GPU 運算資 源與記憶體嚴重受限，下列哪一種參數高效微調(PEFT, Parameter Efficient Fine- Tuning)技術最能在維持模型效能的前提下，顯著降低需更新的參數數量？",知識蒸餾(Knowledge Distillation)；,提示詞工程(Prompt Engineering)；,梯度凍結(Gradient Freezing)；,低秩適配(Low-Rank Adaptation) A,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
3,某企業規劃透過 Low-Code 平台建置可視化儀表板，以支援營運數據的即時監控 與分析判讀。若企業特別關注儀表板顯示結果的穩定性與分析可信度，下列何者 最應優先確認？,是否具備穩定的資料串接能力與即時更新機制；,是否提供自動化決策建議與預測分析模組；,是否支援彈性介面設計與多角色權限管理；,是否整合流程觸發與跨系統通知功能 D,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
4,某企業導入生成式 AI 客服系統後發現，系統整體運作穩定，且在單位時間內可處 理大量對話請求。部分使用者仍反映在互動過程中回覆出現卡頓感，經初步排除 網路連線與前端介面效能問題後，若專案團隊希望針對此現象進行效能測試，下 列何者最符合測試重點？,評估系統長時間運作的穩定程度；,測量系統單位時間的總處理量；,比較不同回覆內容的語言品質；,分析單次互動回覆的反應速度表現 C,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
5,某企業導入生成式 AI 系統，希望自動產出客服回覆與內部文件摘要。系統需能理 解使用者輸入的完整語句內容，並在回覆中維持語意連貫，即使對話內容較長仍 能保持上下文一致性。基於上述需求，下列何種模型架構最為適合？ 115 年第一次 AI 應用規劃師-初級能力鑑定【公告試題】 第二科：生成式 AI 應用與規劃 考試日期：115 年 03 月 21 日 第 2 頁，共 11 頁 答案 題目,"卷積神經網路(Convolutional Neural Network, CNN)；","遞迴神經網路(Recurrent Neural Network, RNN)；",基於 Transformer 架構的自迴歸模型(Autoregressive Model)；,"生成對抗網路(Generative Adversarial Network, GAN) D",,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
6,OpenAI 已為 Sora 生成的影片提供多種出處證明機制，以降低誤導性或欺騙性內 容帶來的風險。下列何者不屬於目前 OpenAI 官方為 Sora 內容提供的出處證明工 具？,所有資產上內嵌的 C2PA(Content Credentials)元數據；,預設可見的動態浮水印；,用於追蹤生成內容的內部反向影像與音訊搜尋工具；,平台對外開放的實時來源驗證介面 A,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
7,某企業導入 No-Code/Low-Code 平台，讓各部門能自行建立資料分析與流程應用。 隨著使用範圍擴大，管理層開始關注資料權限、存取紀錄與合規要求。依資料治 理觀點，下列何者最合理描述此類平台對企業治理機制的典型影響？,平台內建角色權限與資料存取控管機制，有助治理制度落實；,平台強化部門自主性，通常使既有治理流程難以延續；,平台主要支援應用快速開發，資料治理仍需完全仰賴外部系統；,平台透過自動化設定機制，可顯著降低治理與合規管理需求 D,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
8,某製造企業規劃於設備端建置邊緣運算(Edge Computing)架構，並以 No- Code/Low-Code 平台開發即時監控應用。測試顯示，系統在雲端環境執行順暢， 但部署至邊緣裝置後出現回應延遲與效能下降。依此情境判斷，下列何者最合理 解釋該現象？,邊緣運算架構可降低系統對效能的需求；,No-Code/Low-Code 平台僅能在雲端環境執行；,雲端部署通常比邊緣部署更容易出現延遲；,邊緣裝置通常受限於運算能力與可用資源 B,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
9,某企業使用生成式 AI 進行文字分類，初期僅根據既有業務資料設計少量樣本提示 (Few-shot Prompting) 。當模型應用至新市場資料時，團隊發現分類結果明顯不穩 定，且原先提供的範例並未涵蓋新市場常見的表達方式。依此情境判斷，下列何 者最可能為主要原因？,模型容易對單一範例產生過度記憶；,少量範例難以涵蓋新情境的資料差異；,Prompt 設計無法引導模型擷取共通特徵；,模型推理能力不足以完成分類任務 115 年第一次 AI 應用規劃師-初級能力鑑定【公告試題】 第二科：生成式 AI 應用與規劃 考試日期：115 年 03 月 21 日 第 3 頁，共 11 頁 答案 題目 D,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
0,"某企業建置檢索增強生成(Retrieval-augmented generation, RAG)系統支援內部知 識查詢。隨著使用量提升，團隊發現模型回覆品質穩定，但推論延遲與運算成本 逐漸增加。專案規劃在維持回覆品質前提下進行效能優化。在此情境下，若採用 知識蒸餾(Knowledge Distillation) ，下列敘述何者最為合理？",將檢索資料轉換為結構化規則以取代模型；,僅透過增加檢索文件數量改善效能；,停用生成模型以避免延遲問題；,使小型模型學習大型模型行為，以降低推論成本 B,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
1,某零售企業規劃提升門市數據應用能力，目標包括：門市主管可自行調整分析畫 面與檢視指標呈現，以及由行銷部門建立銷售預測模型，以支援補貨與促銷規 劃。企業在選型時以工具的主要功能定位與典型用途作為評估依據。依此需求判 斷，下列哪一項 AI 工具使用規劃最合理？,以 AutoML 作為分析介面調整平台，No-Code 平台用於模型訓練；,以 No-Code 平台支援分析與介面調整，AutoML 負責模型建立；,僅導入 No-Code 平台，同時滿足高階模型建立與分析需求；,僅導入 AutoML，以兼顧介面調整與模型訓練 B,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
2,"下列何者最能正確說明 Model Context Protocol(MCP)與檢索增強生成 (Retrieval-Augmented Generation, RAG)在功能定位上的主要差異？",MCP 主要用於降低模型訓練成本；RAG 主要用於提升推論速度；,MCP 著重模型與外部工具或系統互動；RAG 著重補充模型知識來源；,RAG 必須依賴向量資料庫；MCP 不需任何外部整合；,RAG 屬標準化通訊協議；MCP 屬資料檢索技術 B,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
3,某企業建置文件型知識查詢系統，將大量長篇內部文件轉換為可供生成式 AI 使用 的知識來源。在測試過程中，團隊發現若直接以整份文件進行檢索，模型回覆常 包含無關內容，且引用段落不夠精準。團隊評估後，決定導入 Chunking 機制的主 要目的為何？,透過縮短輸入長度，加速模型推理流程；,提升檢索結果的語意對齊程度，並降低長文件帶來的干擾；,減少模型執行時的記憶體使用量，以提升系統穩定性；,讓模型在生成回覆時具備更高的創意發揮空間 A,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
4,某企業導入大型語言模型(LLM)分析內部報表，使用者經常提供 Excel 匯出的 表格資料(如銷售數據與統計表) 。測試時發現，模型對原始表格解析效果不穩 定。為提升模型理解與回應品質，下列哪一種上下文工程(Context Engineering) 作法較為適當？ 115 年第一次 AI 應用規劃師-初級能力鑑定【公告試題】 第二科：生成式 AI 應用與規劃 考試日期：115 年 03 月 21 日 第 4 頁，共 11 頁 答案 題目,將表格內容轉換為結構化 JSON 或 Markdown table；,在維持原始表格呈現方式下，補充欄位與數據說明；,將表格資料隨機切割後分段輸入；,直接提供原始表格內容以保留完整資訊 D,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
5,在生成式 AI 應用設計中，情境感知代理(Context-aware Agent)的核心特性為 何？,能依任務需求即時重新訓練模型參數以優化結果；,僅依使用者當前輸入指令執行任務，不保留歷程資訊；,具備跨模態處理能力，可同時理解文字與影像內容；,能利用對話歷史、任務狀態調整行為與決策 D,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
6,某企業建置 Agentic AI 系統處理跨部門複雜任務，團隊以解決方案圖譜(Solution Graph)作為規劃框架。下列何者為 Solution Graph 的主要功能？,取代語言模型推理機制，改以圖形搜尋完成決策；,作為任務知識庫，用於儲存 AI 已完成案例以供檢索；,限制代理(Agent)僅能依固定流程執行，以降低行為不確定性；,定義代理(Agent)可參考的任務分解與決策路徑結構 B,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
7,某企業提供大型語言模型(LLM)API 服務，需支援高併發請求與流量波動，同 時要求服務不中斷並具備故障容忍能力。若以高可用性與可擴展性為主要設計原 則，下列哪一種部署方式較為適當？,採用單一高效能虛擬機(VM)集中部署，以提升資源使用效率；,建立多個模型服務實例並透過負載分散機制提供服務；,將推論任務改由用戶端設備分擔，以降低伺服器負載壓力；,使用 FTP 協議傳輸請求與回應，以減少服務通訊負擔 A,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
8,關於 ChatGPT、Anthropic Claude、GitHub Copilot 等 AI 程式碼輔助工具的運作原 理，下列敘述何者正確？,這些工具基於大型語言模型，經由大量程式碼與文本訓練，透過預測下一個符 號來生成程式碼，但不保證產生程式碼的正確性；,GitHub Copilot 會在提供程式碼建議前執行並驗證該程式碼，確保其執行結果 正確無誤；,Anthropic Claude 的程式碼建議並非即時生成，而是從事先整理的已知解答資料 庫中檢索而得；,ChatGPT 內建完整的編譯器，可在輸出程式碼前自動編譯並更正所有語法與邏 輯錯誤 115 年第一次 AI 應用規劃師-初級能力鑑定【公告試題】 第二科：生成式 AI 應用與規劃 考試日期：115 年 03 月 21 日 第 5 頁，共 11 頁 答案 題目 C,,,115年第一次初級AI應用規劃師_第二科_生成式AI應用與規劃_公告試題_20260410164328.pdf,https://www.ipas.org.tw/api/proxy/uploads/certification_resource/bf93f438f7be48d295c1b40a34d79f3d/115%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%88%9D%E7%B4%9AAI%E6%87%89%E7%94%A8%E8%A6%8F%E5%8A%83%E5%B8%AB_%E7%AC%AC%E4%BA%8C%E7%A7%91_%E7%94%9F%E6%88%90%E5%BC%8FAI%E6%87%89%E7%94%A8%E8%88%87%E8%A6%8F%E5%8A%83_%E5%85%AC%E5%91%8A%E8%A9%A6%E9%A1%8C_20260410164328.pdf
